,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
11990,200.06708,0.65375,-98.91820,-1.04851,230.00873,-121.58023,Q3,0.66554,-0.23875,18.22364,4.34107,True,950.87629
11991,199.05114,0.42864,-98.71824,-1.05771,228.97945,-121.55400,EBIT/Wh,0.44257,-0.54015,14.09800,3.64024,True,945.89659
11992,199.79198,-1.48060,-98.82095,-1.04904,229.73815,-122.74819,EBIT/Wh,0.73301,0.65531,9.86057,2.68034,True,949.54941
11993,200.78617,-1.19582,-96.66031,-1.05615,230.72492,-121.60878,Q3,-1.34955,-1.31894,6.89518,-0.73740,True,955.60071
11994,200.64747,-0.30697,-103.80271,-1.05338,230.58925,-121.65084,Q3,0.48435,-2.04980,10.99642,-2.72314,True,951.33601
11995,199.42044,-0.40739,-99.69449,-1.05048,229.36696,-119.84026,EBIT/Wh,1.07456,0.70122,16.10459,1.69271,True,947.25497
11996,199.24005,-0.01904,-99.25661,-1.05964,229.16568,-120.40737,EBIT/Wh,1.29049,0.07656,10.62349,-0.66213,True,946.57192
11997,200.37238,0.73793,-101.09040,-1.05909,230.30288,-119.83771,Q3,0.59787,-0.41921,13.51950,-4.88655,True,951.31673
11998,200.18366,-0.07651,-100.63226,-1.05620,230.11859,-121.11734,Q3,-0.53517,-0.60930,10.71525,-1.13767,True,950.60218
11999,199.71330,0.90774,-95.98274,-1.05573,229.65083,-120.78478,EBIT/Wh,-1.95119,-0.07615,11.00659,0.53240,True,950.57514
12000,197.83853,0.37099,-99.46855,-1.05360,227.77881,-115.91010,AI,0.47584,-0.98316,6.70299,-3.96752,True,939.45836
12001,199.99732,-0.72319,-101.83020,-1.04803,229.94618,-122.78553,EBIT/Wh,-0.28560,-0.92904,14.43711,-2.46200,True,949.07148
12002,200.04505,-0.15973,-100.83624,-1.06115,229.96848,-119.37942,Q3,-1.89987,-2.06663,9.06809,2.94277,True,949.80711
12003,199.91555,0.56011,-100.09843,-1.04249,229.87222,-118.12158,EBIT/Wh,-1.67785,1.47829,8.51901,3.32471,True,949.52855
12004,201.16879,0.61983,-98.01173,-1.04450,231.12194,-124.41323,Q2,1.63903,-1.27477,9.78213,-5.64143,True,956.83808
12005,199.40026,-0.08947,-105.58342,-1.04672,229.34844,-119.73270,EBIT/Wh,0.24467,-0.74960,14.39438,2.40932,True,944.20958
12006,198.86134,0.50655,-96.39468,-1.04796,228.80964,-118.19389,AI,-1.18980,-0.39382,10.29038,1.01511,True,946.10938
12007,199.76599,0.91947,-99.98219,-1.06559,229.68523,-118.39488,EBIT/Wh,0.94918,0.02197,11.36245,1.45032,True,948.83887
12008,199.64561,1.82210,-101.03555,-1.04906,229.58815,-120.43207,EBIT/Wh,-0.13576,-0.91364,14.21794,1.99781,True,947.71028
12009,201.26098,0.08022,-101.15256,-1.05187,231.20516,-119.86307,Q2,-1.29362,-0.59765,17.42043,1.31222,True,955.72862
12010,198.47156,-1.02711,-97.59067,-1.05137,228.41556,-118.83445,AI,1.10089,-0.19920,7.80782,0.71661,True,943.56246
12011,200.67770,0.85244,-94.92757,-1.05398,230.61758,-121.65495,Q3,1.81949,-1.78112,11.00224,-0.34779,True,955.92470
12012,201.38033,0.15000,-103.74170,-1.05512,231.31822,-121.06428,Q2,1.24474,0.30676,8.40307,1.86626,True,955.03081
12013,199.95770,-0.44866,-101.45825,-1.04448,229.91193,-121.37325,EBIT/Wh,-0.07316,0.35749,12.77720,1.11944,True,949.05936
12014,198.79614,-0.89211,-103.38207,-1.05294,228.73373,-120.39311,AI,0.23447,0.84211,11.90928,-2.06055,True,942.28965
12015,199.59273,0.23782,-97.50910,-1.05238,229.53520,-119.38061,EBIT/Wh,0.03673,1.67452,11.56542,-2.73174,True,949.20911
12016,200.83526,0.56452,-95.52849,-1.05734,230.77012,-122.21418,Q3,-0.39501,0.64950,6.82380,-0.13371,True,956.41207
12017,201.25754,0.92395,-105.69987,-1.05062,231.20255,-122.63373,Q2,1.03595,-2.58683,11.34576,-1.84535,True,953.43778
12018,199.70145,0.68471,-101.98567,-1.05606,229.63649,-121.14526,EBIT/Wh,1.46963,3.14351,15.17981,4.01820,True,947.51441
12019,201.43598,0.69054,-101.15029,-1.05555,231.37245,-121.47797,Q2,1.89523,0.12900,16.42747,-3.99171,True,956.60475
12020,199.53791,-1.54496,-98.02941,-1.05737,229.47208,-118.60553,EBIT/Wh,0.40698,-0.16224,14.20209,-6.71042,True,948.67486
12021,200.05566,-0.39721,-103.92104,-1.05778,229.98693,-120.63455,Q3,0.60190,0.03582,10.05797,5.02080,True,948.31780
12022,201.06306,-0.46560,-105.85035,-1.05109,231.00496,-121.14067,Q2,-0.09413,-0.38844,9.90300,-1.13141,True,952.39014
12023,199.83753,-0.06975,-101.81675,-1.05369,229.77797,-121.49222,EBIT/Wh,-0.86697,-0.72054,9.06389,0.60939,True,948.27925
12024,199.92248,-0.45752,-98.92522,-1.05623,229.86144,-123.06450,EBIT/Wh,2.50538,3.33932,22.60689,3.88315,True,950.14981
12025,201.11659,0.76030,-100.59306,-1.06462,231.03680,-121.24979,Q2,0.21600,-0.55872,13.30167,6.91796,True,955.28644
12026,200.63994,-0.38201,-96.27619,-1.04680,230.58888,-119.74383,Q3,0.31803,1.29894,15.08304,3.65088,True,955.06159
12027,199.89757,-0.24905,-100.11645,-1.04897,229.84387,-119.31240,EBIT/Wh,-1.45294,1.61729,12.81046,-7.23609,True,949.42962
12028,200.64527,0.40252,-101.23808,-1.05151,230.58747,-123.12358,Q3,-1.93087,0.62316,10.76591,1.59673,True,952.60730
12029,200.94841,-0.56850,-97.36370,-1.07001,230.85633,-120.03085,Q3,-0.03504,-0.62117,12.33318,-1.62225,True,956.06019
12030,200.21532,0.40728,-98.44709,-1.04661,230.16162,-121.05302,Q3,-0.66552,-1.16797,10.82259,4.26345,True,951.85305
12031,200.32089,-0.14193,-102.05038,-1.05355,230.25466,-117.54879,Q3,-0.93063,-0.54218,11.47764,-1.55611,True,950.57926
12032,201.03383,-0.25528,-101.53309,-1.04489,230.98817,-122.51305,Q2,-0.71819,-1.66676,9.01946,-2.75340,True,954.40262
12033,200.85009,0.32817,-101.98130,-1.05925,230.77872,-121.58651,Q3,0.21772,-0.21282,15.03200,4.32300,True,953.25981
12034,199.95665,-0.29749,-102.51640,-1.05388,229.89306,-122.31098,EBIT/Wh,-0.13897,-0.92220,7.99690,-3.31369,True,948.52504
12035,198.44243,-0.56522,-97.93775,-1.05314,228.38206,-118.55736,AI,-0.96738,1.33128,8.39317,2.62452,True,943.24327
12036,199.96451,-0.66490,-98.04759,-1.04055,229.92408,-122.16204,EBIT/Wh,0.27033,0.55784,10.05662,-3.62228,True,950.79874
12037,200.32913,0.15360,-95.87032,-1.06019,230.25258,-120.77466,Q3,0.17165,-0.56004,12.88915,2.24323,True,953.71049
12038,200.45757,-1.01538,-98.27786,-1.04149,230.41546,-120.87649,Q3,0.71930,-2.76171,10.89111,2.52006,True,953.14893
12039,199.47646,-0.10356,-97.18996,-1.05015,229.41822,-119.91515,EBIT/Wh,0.71778,-0.17251,10.74172,0.19484,True,948.78732
12040,198.63766,-0.67116,-102.52021,-1.05135,228.58410,-119.87333,AI,-1.26144,2.12192,8.72200,-0.60513,True,941.92818
12041,200.48563,-0.09468,-96.91886,-1.06435,230.40570,-122.93706,Q3,-0.00656,0.14555,11.42741,-3.33227,True,953.96872
12042,199.67678,-0.43623,-99.50619,-1.05922,229.60266,-121.16998,EBIT/Wh,-0.69566,-1.77945,15.94080,-1.38367,True,948.63079
12043,199.41991,0.61265,-105.18131,-1.05503,229.35482,-119.08085,EBIT/Wh,2.51057,1.22626,9.67012,2.94981,True,944.50889
12044,199.28036,0.11860,-103.25011,-1.05681,229.21432,-119.00350,EBIT/Wh,1.15753,1.96507,4.49468,-3.30945,True,944.77676
12045,199.34332,-0.49523,-101.41142,-1.04884,229.29081,-119.30879,EBIT/Wh,-2.24088,1.31335,15.14953,-5.11502,True,946.01092
12046,200.09478,-0.67015,-94.05536,-1.05452,230.03047,-120.47208,Q3,-0.10673,1.20890,13.10649,-1.40669,True,953.44624
12047,200.52654,-0.02948,-95.65590,-1.05636,230.45571,-122.68767,Q3,-0.60686,-0.01007,10.87692,-0.29963,True,954.80475
12048,200.02160,-0.74256,-100.50075,-1.05347,229.96243,-120.48507,Q3,-0.02531,-0.15444,8.63570,-3.57698,True,949.85760
12049,198.50890,-0.23617,-100.22748,-1.06083,228.43334,-118.60042,AI,-0.46218,0.68338,11.18384,-1.15624,True,942.43074
12050,200.64609,-1.21635,-98.51517,-1.05668,230.57630,-119.64406,Q3,-1.54064,1.00197,10.42318,5.30532,True,953.97288
12051,198.31187,0.28587,-98.32858,-1.06142,228.23530,-118.39226,AI,0.14320,-1.93571,10.99875,0.21218,True,942.39508
12052,200.48136,0.00021,-94.99607,-1.05117,230.42374,-120.34517,Q3,-0.16866,-0.48601,9.28548,2.15526,True,954.90876
12053,200.54052,0.33715,-101.96197,-1.04428,230.49441,-123.88047,Q3,2.68173,-0.30506,9.17452,0.51184,True,951.72160
12054,199.42654,-0.67988,-100.73230,-1.04546,229.37656,-121.42612,EBIT/Wh,0.44179,0.56656,8.21384,3.12768,True,946.76657
12055,198.74766,0.19046,-100.27295,-1.05298,228.68942,-118.56575,AI,0.44893,-0.78973,12.73843,-1.10206,True,943.60181
12056,198.79856,-0.89548,-94.34278,-1.05055,228.74329,-117.23412,AI,0.67120,0.50820,9.95606,-7.51545,True,946.82142
12057,199.15928,-1.01538,-99.42046,-1.04729,229.10887,-121.13364,EBIT/Wh,-0.89977,-0.25283,15.35039,-6.70012,True,946.08619
12058,199.24066,-0.61637,-98.89209,-1.04687,229.18844,-121.09851,EBIT/Wh,-1.23291,-0.54692,12.97280,7.69267,True,946.75725
12059,200.18099,0.22275,-97.47076,-1.05075,230.12620,-121.56906,Q3,-0.31397,-0.91317,12.53955,1.34304,True,952.16955
12060,201.11347,0.62564,-100.60378,-1.04773,231.05967,-124.00562,Q2,0.91829,0.55377,18.12290,5.85257,True,955.26547
12061,200.91140,-0.57682,-95.19256,-1.05820,230.84449,-121.17055,Q3,0.58935,-1.18108,9.11197,-0.09920,True,956.96071
12062,199.94732,-0.89962,-93.26721,-1.04787,229.89883,-117.92357,EBIT/Wh,4.42741,1.45130,15.80925,-0.51157,True,953.10297
12063,202.07954,0.66801,-101.29367,-1.05128,232.02166,-123.51609,Q1,-0.08138,0.03764,14.75002,-0.16832,True,959.75086
12064,198.15326,-0.23758,-91.94565,-1.05215,228.09324,-118.81481,AI,-0.71334,-0.39150,11.41548,4.60415,True,944.79347
12065,198.30001,-0.08088,-96.20426,-1.06840,228.21285,-118.75530,AI,0.35083,-1.09988,12.78536,5.63268,True,943.39791
12066,198.57788,0.42903,-101.76451,-1.04635,228.52490,-118.19621,AI,0.69574,0.31007,15.61541,5.60369,True,942.00713
12067,201.05182,-0.12095,-99.73404,-1.05602,230.98832,-121.66373,Q2,0.62402,1.00660,13.06024,-0.27502,True,955.39208
12068,199.32280,-0.71291,-95.02729,-1.04325,229.27928,-122.18089,EBIT/Wh,1.56824,-2.50309,12.89521,0.63682,True,949.10034
12069,200.16283,-0.86909,-103.42455,-1.05854,230.09462,-117.96115,Q3,-0.98967,2.46593,8.32823,-2.03670,True,949.10188
12070,198.53848,-0.34661,-104.33772,-1.05271,228.47717,-120.74119,AI,0.44093,0.61443,16.75945,-0.57143,True,940.52356
12071,199.38760,0.03071,-98.06235,-1.06169,229.31065,-122.37075,EBIT/Wh,-1.11736,0.66281,14.24384,0.60479,True,947.90681
12072,200.83522,0.16518,-94.90722,-1.04314,230.79109,-120.33439,Q3,-0.01722,1.03981,13.70904,-3.00239,True,956.72249
12073,200.27494,-0.42963,-100.82229,-1.05122,230.22013,-123.32727,Q3,-0.92963,-0.18964,9.82016,-2.64020,True,950.96357
12074,198.97567,-0.34068,-102.71305,-1.05570,228.91150,-121.08620,AI,0.80013,-0.94532,11.36704,-1.06677,True,943.52183
12075,200.89355,0.22969,-99.58528,-1.04157,230.85249,-121.58702,Q3,-2.12718,1.84364,7.68782,-2.02449,True,954.67512
12076,200.97410,-0.38103,-106.40678,-1.06136,230.89815,-118.54532,Q3,-0.22178,-1.32103,11.99561,-3.55970,True,951.66711
12077,199.20268,-0.36529,-98.28065,-1.04415,229.15627,-118.82170,EBIT/Wh,-1.88902,-0.66534,17.30768,-1.61439,True,946.87308
12078,198.59285,-0.53003,-104.32332,-1.04771,228.54190,-120.32632,AI,-0.00561,-2.06118,12.59127,-5.17743,True,940.80261
12079,198.87069,-0.51527,-101.27587,-1.05950,228.79873,-119.80615,AI,1.04233,-0.11470,9.51295,4.16577,True,943.71552
12080,200.42359,1.58190,-105.29947,-1.05402,230.35929,-121.21871,Q3,0.20999,0.32488,11.24858,2.03078,True,949.46821
12081,200.58478,0.69303,-108.28865,-1.06776,230.50073,-120.85002,Q3,-0.75867,-1.07479,8.40232,4.92365,True,948.77957
12082,198.50220,-0.82685,-102.21963,-1.05408,228.44032,-118.79259,AI,-0.48419,-1.20915,10.73065,2.06874,True,941.40116
12083,198.43527,1.12497,-103.79854,-1.04955,228.38287,-118.16737,AI,-1.48698,0.51681,17.84553,3.84108,True,940.27705
12084,199.62143,-0.67500,-95.68766,-1.05844,229.55339,-120.06786,EBIT/Wh,0.59533,-1.87778,8.32510,-4.60544,True,950.26331
12085,199.79047,0.32417,-96.75276,-1.04937,229.73793,-122.53549,EBIT/Wh,1.52964,0.54807,9.58927,-3.24143,True,950.57598
12086,199.01683,-0.11748,-101.08037,-1.05627,228.95200,-117.72507,EBIT/Wh,0.05138,-1.32582,7.51770,1.91689,True,944.54399
12087,198.35376,-0.74162,-99.08791,-1.04713,228.30027,-117.21178,AI,-0.85013,0.11954,10.90676,-1.83864,True,942.22482
12088,199.33385,-0.29464,-101.01105,-1.05645,229.26824,-120.76606,EBIT/Wh,-2.26690,0.13487,11.25308,-3.92015,True,946.16371
12089,197.75988,-1.53208,-91.55605,-1.05044,227.70515,-121.92877,AI,0.38991,-0.92718,11.01547,0.17948,True,943.02136
12090,198.91303,-0.51467,-95.71086,-1.05022,228.85798,-121.01868,AI,0.04992,-0.83142,11.27359,0.38962,True,946.70974
12091,199.54122,-0.02260,-99.43862,-1.05583,229.47382,-122.45638,EBIT/Wh,-1.03610,-0.80617,10.26898,-4.15218,True,947.98678
12092,199.22449,-0.12001,-101.18216,-1.04571,229.17765,-124.09207,EBIT/Wh,-0.63567,-0.89804,9.29582,-3.18358,True,945.53138
12093,200.00631,-0.50467,-99.15973,-1.06712,229.92053,-119.41056,Q3,0.25213,0.87408,11.86164,5.19043,True,950.45169
12094,199.76494,-0.64620,-100.58969,-1.06483,229.68518,-118.80702,EBIT/Wh,0.77936,-0.32030,9.93485,7.57148,True,948.52985
12095,201.30082,0.49874,-99.74264,-1.06309,231.22134,-122.27077,Q2,-0.58498,-0.79688,7.41805,4.93942,True,956.63278
12096,199.70501,0.18344,-98.98688,-1.05693,229.63841,-119.36242,EBIT/Wh,1.11955,-0.12389,12.84824,4.83600,True,949.03163
12097,199.26595,-0.20047,-97.12687,-1.04510,229.21326,-120.23242,EBIT/Wh,0.49852,0.32914,13.73620,1.32636,True,947.76629
12098,200.87225,-0.02467,-97.04538,-1.04413,230.82739,-120.46932,Q3,-0.29352,-0.20874,10.50046,-5.40683,True,955.83857
12099,199.64636,0.69548,-100.33577,-1.04730,229.59422,-121.12684,EBIT/Wh,-0.28945,-0.20094,13.18338,-0.26400,True,948.06393
12100,201.65682,0.16352,-103.31681,-1.06118,231.57946,-125.11011,Q2,0.79534,1.18133,12.70645,3.52518,True,956.62571
12101,199.69374,-0.73254,-96.12888,-1.05474,229.62672,-121.50410,EBIT/Wh,1.52186,1.91264,14.59786,-2.62151,True,950.40427
12102,199.27686,-0.40875,-99.08235,-1.04971,229.22015,-120.28616,EBIT/Wh,0.85539,0.10894,11.41211,-6.76198,True,946.84311
12103,199.59767,-1.00141,-100.35357,-1.05435,229.53536,-121.68351,EBIT/Wh,-0.02000,1.12521,12.22074,-2.22747,True,947.81159
12104,198.83162,-0.03519,-104.82584,-1.05995,228.76014,-117.28050,AI,0.92500,-0.64428,11.78099,1.83832,True,941.74518
12105,199.38353,0.38334,-95.79132,-1.06110,229.30770,-121.62200,EBIT/Wh,-0.40049,-1.36398,13.92123,2.54532,True,949.02199
12106,199.37194,-0.29523,-99.86897,-1.05136,229.31506,-119.89654,EBIT/Wh,-0.92139,2.32310,11.10218,1.55675,True,946.92522
12107,199.33495,-0.89063,-97.47674,-1.05627,229.26915,-119.99000,EBIT/Wh,0.24444,0.37866,13.71587,1.03393,True,947.93638
12108,199.79764,0.39151,-99.85464,-1.05180,229.74122,-122.08741,EBIT/Wh,0.48569,-0.68620,12.70556,-2.35110,True,949.06088
12109,201.22530,0.43188,-101.16187,-1.04595,231.17716,-122.78417,Q2,-2.43450,2.63294,4.26327,-3.66865,True,955.54557
12110,201.76299,-0.12720,-103.50294,-1.05337,231.70179,-121.37995,Q2,-1.02948,-0.56073,14.22088,-0.69016,True,957.06348
12111,199.05635,0.14107,-103.40983,-1.05844,228.98918,-119.00874,EBIT/Wh,1.24580,1.44708,12.47373,-0.20282,True,943.57686
12112,199.25540,-0.53858,-99.11836,-1.05289,229.19524,-118.68949,EBIT/Wh,1.65532,-0.57645,12.92058,1.71511,True,946.71780
12113,200.18824,0.13129,-100.08132,-1.06206,230.10864,-122.50169,Q3,-0.85083,-0.75578,10.05553,4.27628,True,950.90054
12114,200.22328,1.22652,-105.66006,-1.05979,230.15155,-123.07213,Q3,-0.44838,1.03718,9.87129,0.42873,True,948.28638
12115,198.27411,-0.77074,-103.01231,-1.06240,228.19572,-119.03673,AI,0.17894,-1.14675,13.50060,1.94187,True,939.86442
12116,198.44477,-1.02234,-90.45790,-1.04744,228.39502,-119.00165,AI,-2.71616,1.09780,10.38044,-2.55481,True,946.99488
12117,200.81257,0.44640,-103.71912,-1.03980,230.77491,-122.60778,Q3,2.74066,-0.28440,12.47877,2.48378,True,952.20331
12118,199.48574,1.05285,-105.43385,-1.05051,229.43074,-118.26070,EBIT/Wh,-2.32573,0.71212,10.29029,-2.13779,True,944.71178
12119,200.02722,-0.26793,-97.65904,-1.05818,229.95781,-120.54934,Q3,1.15844,-0.25474,12.07536,-0.78788,True,951.30657
12120,199.36634,-0.29793,-104.49858,-1.05653,229.30308,-120.84928,EBIT/Wh,0.17725,0.88352,8.02793,-4.53502,True,944.58243
12121,200.08414,1.18907,-100.84336,-1.06208,230.00470,-118.93601,Q3,0.58423,-0.53335,11.47942,2.52779,True,949.99902
12122,200.99179,-0.84149,-101.85732,-1.05976,230.91954,-119.88677,Q3,-0.47365,0.03215,6.93346,3.44627,True,954.03031
12123,197.77487,-0.99895,-98.42826,-1.05157,227.71605,-117.16234,AI,-0.10384,-1.06225,16.66844,6.72001,True,939.66020
12124,200.14601,0.32136,-100.57894,-1.05318,230.08932,-119.57102,Q3,-0.04351,-0.17514,8.39300,-4.39175,True,950.44059
12125,200.31327,0.15930,-97.29873,-1.05139,230.25684,-120.73813,Q3,-1.94687,0.51331,12.97490,-1.90332,True,952.91696
12126,199.92357,0.99139,-101.72561,-1.05179,229.86636,-120.13147,EBIT/Wh,1.28405,0.95160,17.97708,0.04598,True,948.75504
12127,200.16754,0.22297,-99.10119,-1.06064,230.09123,-124.83053,Q3,3.22717,4.14042,15.09829,0.21945,True,951.28708
12128,199.91847,-0.02535,-98.19324,-1.05659,229.85468,-121.94761,EBIT/Wh,-1.25591,-0.81335,10.98658,-6.23465,True,950.49572
12129,199.71888,0.90271,-101.55524,-1.05761,229.64919,-117.53933,EBIT/Wh,1.63963,2.77579,13.42869,-2.44940,True,947.81677
12130,201.55043,-0.41322,-103.40357,-1.04473,231.49810,-122.60042,Q2,-0.91296,-0.16449,10.54012,1.75500,True,956.05034
12131,198.99604,-0.75994,-104.54220,-1.04745,228.94872,-120.86924,EBIT/Wh,0.26315,-0.29209,15.45308,-1.86296,True,942.70909
12132,197.44016,-0.70023,-99.61150,-1.05003,227.38872,-117.86784,AI,-2.11246,-1.99432,12.17685,-2.98324,True,937.39505
12133,199.82871,-0.58831,-100.15614,-1.05279,229.76937,-120.80872,EBIT/Wh,0.66511,0.85771,12.19449,-1.17081,True,949.06549
12134,201.05271,-0.13089,-95.82001,-1.06215,230.97381,-119.98167,Q2,-0.61332,-0.68455,11.11363,-1.13719,True,957.35356
12135,198.78608,0.29855,-102.97581,-1.04228,228.74292,-121.67812,AI,0.43919,-1.10306,9.13033,0.34985,True,942.44249
12136,199.94693,-1.20053,-102.34011,-1.05622,229.88080,-122.05189,EBIT/Wh,0.32705,-0.02582,9.52901,1.59642,True,948.56459
12137,199.36686,-0.31702,-100.48309,-1.05784,229.29996,-121.18709,EBIT/Wh,0.54868,-2.19836,6.58465,-5.32625,True,946.59275
12138,201.72602,0.96184,-103.25902,-1.05287,231.66269,-121.70403,Q2,-2.82241,-0.81449,10.55931,0.07920,True,957.00060
12139,201.47240,1.25462,-98.90787,-1.04473,231.42619,-123.37736,Q2,2.67822,-0.22848,10.97667,-3.93989,True,957.90808
12140,201.75626,1.08528,-110.01817,-1.04275,231.71236,-125.22875,Q2,-0.16463,-0.29737,10.64791,-1.98033,True,953.77220
12141,200.36250,0.46523,-101.08496,-1.05686,230.29959,-122.06382,Q3,2.39734,1.60270,18.08392,-0.11047,True,951.27004
12142,200.13597,-0.07791,-98.35942,-1.05003,230.07480,-121.65808,Q3,1.39450,0.30612,7.64263,5.23733,True,951.50016
12143,200.87785,0.87179,-103.74463,-1.05808,230.81022,-122.10861,Q3,3.05855,0.19725,9.46916,-3.98351,True,952.51694
12144,199.56402,-0.61095,-101.42150,-1.05829,229.49132,-119.94383,EBIT/Wh,1.64673,0.30603,7.46644,-3.90751,True,947.10933
12145,201.29485,0.38359,-103.63078,-1.04724,231.24134,-120.97243,Q2,0.78069,-0.38324,6.59910,-3.78156,True,954.65884
12146,199.41931,-0.45000,-102.89756,-1.05568,229.35807,-120.68576,EBIT/Wh,-2.53911,-2.80574,9.90818,-0.07242,True,945.64776
12147,199.84359,0.42925,-101.12110,-1.05615,229.77871,-119.37653,EBIT/Wh,0.10018,-0.60542,9.14159,-2.60943,True,948.65738
12148,199.71635,0.76238,-100.87894,-1.05600,229.64758,-121.24182,EBIT/Wh,-1.88735,-1.01115,5.63836,-3.47101,True,948.14229
12149,199.73635,0.41166,-102.42060,-1.05844,229.66761,-122.19240,EBIT/Wh,1.25005,-1.87072,11.49559,-5.95722,True,947.47145
12150,200.36765,0.60589,-97.07019,-1.06725,230.28447,-120.04814,Q3,0.45639,-0.63015,13.62752,5.30007,True,953.30317
12151,201.57277,-0.23999,-99.18841,-1.05035,231.51470,-123.81085,Q2,0.54562,0.05321,12.81214,3.39443,True,958.26965
12152,200.51605,-0.36205,-98.22941,-1.05047,230.45806,-123.21021,Q3,-1.34696,-0.35655,11.83259,8.34836,True,953.46556
12153,197.96114,-0.45008,-99.47102,-1.05671,227.89209,-117.48351,AI,-0.88016,-1.61321,9.55109,1.66882,True,940.07018
12154,200.36388,0.88848,-102.19906,-1.05733,230.29752,-122.25732,Q3,-2.62879,0.23973,11.95982,-3.44663,True,950.71988
12155,199.59207,-0.81773,-98.54957,-1.05825,229.52254,-125.47406,EBIT/Wh,-2.58151,-1.72053,12.69354,0.21277,True,948.68555
12156,199.71419,0.86325,-98.37728,-1.05246,229.64974,-121.65593,EBIT/Wh,0.98853,-0.46984,8.43063,1.29365,True,949.38231
12157,200.86200,0.17744,-99.09336,-1.04331,230.81748,-123.10057,Q3,2.40716,-2.41661,14.75211,-4.90189,True,954.76330
12158,200.26586,-0.06692,-99.53326,-1.04610,230.21709,-120.34111,Q3,0.57721,0.96667,6.90491,-0.41359,True,951.56267
12159,198.11784,0.47497,-93.58917,-1.05586,228.04961,-119.40650,AI,-0.24010,-0.99124,16.12035,0.28651,True,943.79460
12160,198.49648,0.24389,-94.51693,-1.05519,228.42974,-118.27118,AI,0.39520,0.78341,7.42370,-0.73000,True,945.22391
12161,198.56485,0.04908,-99.01269,-1.04462,228.51902,-117.25717,AI,1.59459,-0.83514,3.41059,-4.89338,True,943.31788
12162,199.76273,-0.42868,-106.29967,-1.04587,229.71254,-119.11823,EBIT/Wh,-1.03188,0.20830,16.38390,6.18662,True,945.66382
12163,199.77004,-0.18750,-100.23790,-1.04565,229.72172,-120.06579,EBIT/Wh,-0.56194,0.45084,12.25558,-1.89867,True,948.73124
12164,200.34211,0.60755,-95.38644,-1.06072,230.26752,-120.61026,Q3,0.50262,0.01175,10.92276,-1.73347,True,954.01733
12165,200.34933,0.92599,-98.04275,-1.05902,230.27908,-121.21395,Q3,3.16650,2.38337,8.21940,-0.83499,True,952.72527
12166,200.65664,0.20946,-103.62322,-1.05977,230.58171,-120.04864,Q3,-2.22764,0.58448,9.23925,-2.75549,True,951.47161
12167,199.38601,-0.77879,-102.07591,-1.05260,229.32776,-122.81618,EBIT/Wh,1.16858,-0.73496,11.46422,-0.95991,True,945.89208
12168,198.77935,0.53178,-98.58326,-1.05895,228.70641,-120.36429,AI,-1.12451,-0.24305,10.28224,-1.32023,True,944.60513
12169,198.68242,-0.91294,-99.08670,-1.04697,228.62815,-121.91947,AI,-0.08819,0.24857,15.86759,2.47884,True,943.86877
12170,199.29527,0.52279,-93.97999,-1.05412,229.22781,-120.23623,EBIT/Wh,0.00778,0.19713,9.21517,-3.43033,True,949.48635
12171,202.17092,0.87407,-96.73684,-1.04874,232.11806,-123.06854,Q1,3.74595,-3.99601,10.07023,-1.38858,True,962.48616
12172,201.71780,0.68435,-99.73642,-1.04478,231.67099,-122.01933,Q2,1.36636,-0.27753,9.43036,-4.74223,True,958.72078
12173,199.09511,-0.13749,-99.43964,-1.04392,229.05085,-119.00711,EBIT/Wh,-1.15182,0.76140,3.24297,5.28269,True,945.75573
12174,200.48829,-0.07410,-103.16794,-1.06053,230.41315,-121.79433,Q3,-2.69448,-1.56167,10.79446,-1.07392,True,950.85748
12175,198.69394,0.42481,-100.20122,-1.05210,228.63870,-120.43491,AI,-3.39816,-1.25303,14.59992,-2.30607,True,943.36910
12176,198.77880,-0.33057,-99.76427,-1.05163,228.72027,-119.10517,AI,1.29243,0.62381,13.54012,1.08460,True,944.01185
12177,200.46459,-0.41395,-96.51845,-1.05483,230.40210,-122.83265,Q3,0.36707,-0.35202,7.70970,-0.26962,True,954.06371
12178,199.40038,-1.22766,-102.78387,-1.06552,229.31735,-122.85207,EBIT/Wh,-0.91050,-0.37580,7.10956,-1.10288,True,945.60995
12179,201.19348,0.81957,-102.42007,-1.05800,231.12660,-121.53456,Q2,-0.24424,-0.18224,9.93766,-3.50960,True,954.75739
12180,198.58312,0.28166,-96.44703,-1.05236,228.52447,-119.30665,AI,-1.29522,0.47434,10.58743,-3.65958,True,944.69208
12181,200.11359,-0.27836,-103.13142,-1.05447,230.04900,-122.21998,Q3,1.04741,1.13168,14.81886,-0.00149,True,949.00224
12182,201.35230,-0.57426,-96.56842,-1.05512,231.29054,-119.24030,Q2,-1.19849,-0.63824,8.39847,-3.68374,True,958.47730
12183,200.38383,2.26826,-105.50407,-1.06074,230.30771,-120.49964,Q3,0.98403,-0.20427,8.28852,-2.67947,True,949.16713
12184,198.43852,-0.96503,-105.76497,-1.05687,228.37383,-120.14662,AI,1.48020,-0.27994,11.00232,-1.84809,True,939.31014
12185,201.15447,0.31094,-105.44049,-1.04323,231.10962,-123.07945,Q2,-0.78085,-0.00774,12.14804,-1.39597,True,953.05213
12186,200.06270,1.02229,-102.14624,-1.06164,229.98605,-120.25956,Q3,2.12385,-1.09315,14.76778,1.82519,True,949.24039
